S_no,Tahsil/Taluk,Village,Latitude,Longitude,Date_of_collection,TDS,Nitrates,Ca,Mg,Na,K,Cl,SO4,F,pH,wqi,quality
2209,Arcot,Melapalandai,"12°39'30""","79°23'42""",09-07-2008,886,13,84,54,173,1,230,48,0.62,8,60.28901342,Poor
2210,Arcot,Kalavai,"12°46'00""","79°23'05""",09-07-2008,384.519457,21,88,56,219,4,291,94,0.23,7.8,30.9067265,Good
2211,Arcot,Kaniyanur,"12°48'00""","79°21'25""",09-07-2008,697,24,74,40,104,19,131,67,0.58,8.2,67.39099987,Poor
2212,Walajahpet,Ayilam,"12°52'35""","79°15'45""",09-07-2008,541,9,54,45,76,4,121,70,0.42,8,44.92319735,Good
2213,Arcot,Varagur,"12°48'40""","79°14'15""",09-07-2008,470,12,64,27,62,25,39,8,0.48,8.1,60.61295157,Poor
2214,Arcot,Pudupadi,"12°51'55""","79°22'25""",09-07-2008,653,2,44,22,173,6,170,96,0.97,8.5,90.55098258,Very poor
2215,Arcot,Damaraipakkam,"12°45'35""","79°18'35""",09-07-2008,922,18,82,45,196,4,199,72,0.36,7.7,39.61198955,Good
2216,Arcot,Kalavai,"12°46'10""","79°25'20""",09-07-2008,959,3,58,58,230,2,301,77,0.55,7.9,54.50619233,Poor
2217,Arcot,Timiri,"12°49'35""","79°18'30""",09-07-2008,764,2,14,90,184,3,188,51,0.4,8.3,46.50197883,Good
2218,Vellore,Pennathur,"12°50'40""","79°06'40""",10-07-2008,384.519457,44,132,88,242,5,461,168,0.52,7.7,56.9116939,Poor
2219,Vellore,Usur,"12°51'54""","79°03'43""",10-07-2008,384.519457,11,48,100,437,13,189.0329095,158,1.1,8.2,107.6062045,Not suitable
2220,Vellore,Vallam,"12°45'15""","79°09'18""",10-07-2008,384.519457,31,172,52.24729367,311,13,189.0329095,115,0.67,8.2,73.86061648,Poor
2221,Vellore,Melvallam,"12°45'10""","79°09'10""",10-07-2008,384.519457,16,68,126,170,8,319,120,0.88,8.1,88.58694141,Very poor
2222,Vellore,Usur,"12°51'50""","79°03'40""",10-07-2008,384.519457,4,52,109,276,4,475,55,1.2,7.8,108.2184164,Not suitable
2223,Walajahpet,Lalapet,"12°58'00""","79°03'00""",11-07-2008,702,2,56,26,173,8,174,67,0.43,7.8,45.71492651,Good
2224,Walajahpet,Sholinghur,"13°06'25""","79°25'25""",11-07-2008,384.519457,11,126,30,219,6,223,78,0.46,7.5,46.72757475,Good
2225,Walajahpet,Lalapettai,"12°59'80""","79°18'10""",11-07-2008,916,4,94,7,253,2,181,81,0.42,7.6,40.34669826,Good
2226,Walajahpet,Melvenkatapuram,"13°02'45""","79°24'10""",11-07-2008,384.519457,15,192,52.24729367,207,5,189.0329095,144,0.49,7.4,50.16720245,Poor
2227,Gudiyatham,Panamadangi,"13°01'30""","79°02'20""",11-07-2008,403,1,12,40,81,6,60,48,0.85,8.7,82.42290587,Very poor
2228,Katpadi,Latteri,"12°58'10""","79°04'10""",11-07-2008,384.519457,10,92,66,219,9,376,168,0.41,7.8,47.97750534,Good
2229,Walajahpet,Sholinghur,"13°06'50""","79°25'20""",11-07-2008,384.519457,14,84,52.24729367,161,5,189.0329095,60,0.38,8.2,44.74062215,Good
2230,Katpadi,Serkadu,"13°01'45""","79°14'00""",11-07-2008,384.519457,26,92,58,230,11,369,113,0.35,7.5,42.6885057,Good
2231,Walajahpet,Sengalnatham,"13°03'15""","79°20'00""",11-07-2008,730,8,42,54,150,2,216,91,1.04,8.3,94.50517055,Very poor
2232,Walajahpet,Pulivalam,"13°03'45""","79°26'55""",11-07-2008,559,8,34,51,55,5,188,53,0.38,7.9,41.76042831,Good
2233,Walajahpet,Aypedu,"13°06'15""","79°29'40""",11-07-2008,815,12,80,54,145,6,266,61,0.37,7.6,41.00219564,Good
2234,Arakkonam,Chitteri,"13°03'40""","79°36'25""",11-07-2008,484,2,20,34,58,35,167,48,0.2,7.8,41.99715617,Good
2235,Arakkonam,Arakkonam,"13°04'40""","79°40'10""",11-07-2008,609,3,32,67,97,2,223,50,0.45,7.6,44.50014927,Good
2236,Gudiyatham,K.V.Kuppam,"12°57'10""","78°59'20""",11-07-2008,384.519457,1,160,102,230,7,189.0329095,240,1.2,7.8,110.6960953,Not suitable
2237,Katpadi,Arumparuthi,"12°58'05""","79°12'25""",12-07-2008,719,4,74,29,150,8,234,72,0.71,7,63.13470312,Poor
2238,Walajahpet,Ammur,"12°57'30""","79°17'00""",12-07-2008,384.519457,42,80,75,242,5.964226244,369,151,0.11,7.7,23.93674411,Excellent
2239,Walajahpet,Ranipet Water Works,"12°55'00""","79°12'00""",12-07-2008,657,2,68,28,138,6,230,53,0.5,8.1,52.14389956,Poor
2240,Gudiyatham,Arumbaruthi,"12°58'05""","79°12'25""",12-07-2008,706,5,72,28,150,8,230,58,0.37,7.3,38.45140226,Good
2241,Arcot,Pudupadi,"12°51'55""","79°22'25""",12-07-2008,640,3,52,44,127,4,220,49,0.53,7.7,51.55842881,Poor
2242,Walajahpet,Ozhugur,"12°58'40""","79°24'35""",12-07-2008,384.519457,34,164,92,219,23,496,144,0.94,7.9,100.7426312,Not suitable
2243,Arakkonam,Cheyyur,"13°03'20""","79°42'10""",12-07-2008,779,6,20,63,161,3,301,76,0.15,7.8,22.98631395,Excellent
2244,Arakkonam,Ullia-nallur,"12°58'00""","79°33'35""",12-07-2008,492,1,18,51,99,3,89,33,0.43,7.8,43.37915733,Good
2245,Walajahpet,Ammoor,"12°58'30""","79°21'55""",12-07-2008,579,7,20,63,115,2,160,60,0.26,7.8,30.68720425,Good
2246,Walajahpet,Sathambakkam,"12°52'27""","79°23'50""",12-07-2008,624,2,80,43,92,4,209,56,0.55,7.6,52.72488849,Poor
2247,Vellore,P.S. Mangalam,"12°55'05""","79°03'00""",15-07-2008,384.519457,5,152,61,380,5.964226244,489,216,0.2,7.8,30.91320745,Good
2248,Vellore,Poigai satyammangalam,"12°55'05""","79°03'00""",15-07-2008,384.519457,4,116,61,368,5.964226244,489,86,0.01,8.4,19.03525019,Excellent
2249,Walajahpet,Gudimallur,"12°53'35""","79°22'15""",15-07-2008,847,6,100,18,207,5,106,55,1.15,7.7,99.83315899,Very poor
2250,Gudiyatham,Gundalapalli,"12°59'35""","78°44'45""",15-07-2008,873,21,74,40,196,4,128,45,1,8,90.81341005,Very poor
2251,Gudiyatham,Nalanganallur,"12°57'20""","78°47'05""",15-07-2008,420,5,32,6,120,2,43,45,1.4,7.9,116.8783772,Not suitable
2252,Gudiyatham,Kommeswaram,"12°49'00""","78°44'10""",15-07-2008,384.519457,6,96,71,311,6,189.0329095,122,0.7,7.6,67.72586221,Poor
2253,Arakkonam,Banavaram,"13°00'30""","79°29'30""",15-07-2008,802,7,34,50,207,6,131,68,1,7.8,90.14021485,Very poor
2254,Gudiyatham,Nellorepet,"12°56'25""","78°41'05""",15-07-2008,384.519457,2,24,68,334,5,397,168,0.88,7.9,82.08440821,Very poor
2255,Gudiyatham,Valathur,"12°52'50""","78°49'45""",15-07-2008,384.519457,20,24,63,380,8,189.0329095,149,0.76,7.8,73.99558275,Poor
2256,Gudiyatham,Erukkampattu,"12°56'50""","78°41'05""",15-07-2008,954,42,24,78,219,7,209,63,1.3,8.4,120.4879425,Not suitable
2257,Arakkonam,Kilveeranam,"12°59'51""","79°28'25""",16-07-2008,384.519457,13,44,46,288,5.964226244,482,79,0.04,8.6,20.9855821,Excellent
2258,Vellore,Guruvarajapalayam,"12°47'35""","78°53'00""",16-07-2008,384.519457,25,108,88,299,11,284,230,0.92,7.7,90.18492706,Very poor
2259,Vellore,Karadikudi,"12°50'38""","78°55'49""",16-07-2008,967,5,52,68,207,15,241,118,1.2,7.9,112.5356082,Not suitable
2260,Vellore,Asanampattu,"12°42'17""","78°48'58""",16-07-2008,836,4,48,63,173,19,177,67,1.2,8.2,115.9069398,Not suitable
2261,Arakkonam,Mosur,"13°05'02""","79°43'10""",16-07-2008,384.519457,56,20,51,186.7503982,5.964226244,418,199,0.31,8.5,42.86205597,Good
2262,Arakkonam,Poyapakkam,"13°02'23""","79°40'06""",16-07-2008,384.519457,14,44,46,483,5.964226244,383,24,0.53,8.1,56.25115284,Poor
2263,Arakkonam,Vellorepet,"13°08'56""","79°42'17""",16-07-2008,384.519457,6,76,54,334,5.964226244,468,96,0.04,8,18.01269893,Excellent
2264,Vellore,Guruvarajapalayam,"12°47'30""","78°52'48""",16-07-2008,384.519457,25,60,97,207,11,298,96,1.1,7.6,103.0064115,Not suitable
2265,Arakkonam,Valarpuram,"13°10'05""","79°40'40""",16-07-2008,876,25,58,40,207,4,174,43,1.1,8.5,101.6488466,Not suitable
2266,Arakkonam,Gudalur,"13°05'20""","79°31'00""",16-07-2008,828,41,104,47,104,5,266,56,0.03,8.1,18.06978915,Excellent
2267,Arakkonam,Siruvalaiyam,"12°57'40""","79°32'05""",16-07-2008,715,1,56,35,173,4,142,54,0.91,7.6,80.03584288,Very poor
2268,Arakkonam,Nagavedu,"13°02'20""","79°37'40""",16-07-2008,800,36,58,50,150,5,117,50,0.12,7.6,21.23273897,Excellent
2269,Arakkonam,Banavaram,"13°00'30""","79°29'30""",16-07-2008,384.519457,3,168,78,163,5,189.0329095,5,0.67,7.6,65.62617295,Poor
2270,Vellore,Devichettikuppam,"12°50'40""","78°55'30""",16-07-2008,685,13,42,47,115,2,92,140,1.1,7.4,93.3507168,Very poor
2271,Vellore,Kilkothur,"12°47'45""","78°56'48""",16-07-2008,682,13,46,107,81,2,209,115,1,7.4,88.7795765,Very poor
2272,Walajahpet,Lalapet,"12°58'00""","79°03'00""",02-01-2009,727,5,20,29,207,8,234,91,0.95,8.5,90.38303163,Very poor
2273,Katpadi,Vaduganthangal,"12°58'10""","79°04'10""",02-01-2009,404,7,36,23,76,5,89,47,0.29,8.3,35.59872973,Good
2274,Arakkonam,Kilveeranam,"12°59'51""","79°28'25""",02-01-2009,325,3,22,27,62,2,78,26,0.42,8.3,43.85051219,Good
2275,Walajahpet,Sholinghur,"13°06'25""","79°25'25""",02-01-2009,498,11,24,27,115,4,138,56,0.34,8.4,39.93216669,Good
2276,Arakkonam,Mosur,"13°05'02""","79°43'10""",02-01-2009,384.519457,25,40,63,186.7503982,5.964226244,333,206,0.34,8.9,47.24815209,Good
2277,Arakkonam,Poyapakkam,"13°02'23""","79°40'06""",02-01-2009,384.519457,9,44,63,414,30,362,134,0.51,8.4,70.2065142,Poor
2278,Arakkonam,Vellorepet,"13°08'56""","79°42'17""",02-01-2009,384.519457,8,20,75,426,5.964226244,461,110,0.05,8.5,22.42339494,Excellent
2279,Arakkonam,Narayanamangalam,"13°11'19""","79°39'18""",02-01-2009,754,13,64,62,115,7,301,71,0.16,7.9,27.25449746,Good
2280,Walajahpet,Lalapettai,"12°59'80""","79°18'10""",02-01-2009,526,13,26,35,115,5,50,49,0.72,8.4,70.43176673,Poor
2281,Walajahpet,Melvenkatapuram,"13°02'45""","79°24'10""",02-01-2009,741,18,2,41,207,6,199,85,0.19,8.4,30.41299546,Good
2282,Arakkonam,Valarpuram,"13°10'05""","79°40'40""",02-01-2009,528,1,26,58,92,2,135,46,0.81,8,74.15955817,Poor
2283,Arakkonam,Gudalur,"13°05'20""","79°31'00""",02-01-2009,371,3,18,39,69,1,50,28,1.2,8,102.7029977,Not suitable
2284,Arakkonam,Siruvalaiyam,"12°57'40""","79°32'05""",02-01-2009,433,2,22,57,58,2,142,40,0.44,7.9,44.61028023,Good
2285,Gudiyatham,Panamadangi,"13°01'30""","79°02'20""",02-01-2009,384.519457,38,84,112,173,5,440,134,0.38,7.8,46.77114844,Good
2286,Katpadi,Latteri,"12°58'10""","79°04'10""",02-01-2009,655,17,40,45,127,5,174,91,0.45,8,48.1432115,Good
2287,Arakkonam,Nagavedu,"13°02'20""","79°37'40""",02-01-2009,266,3,22,45,12,1,57,27,0.4,8.1,41.32827144,Good
2288,Walajahpet,Sholinghur,"13°06'50""","79°25'20""",02-01-2009,870,26,2,47,242,4,262,100,0.25,8.3,34.21723838,Good
2289,Katpadi,Serkadu,"13°01'45""","79°14'00""",02-01-2009,883,22,46,77,150,12,277,108,0.19,7.8,32.68821693,Good
2290,Arakkonam,Banavaram,"13°00'30""","79°29'30""",02-01-2009,984,5,26,67,253,7,323,75,1.4,7.8,122.8774384,Not suitable
2291,Walajahpet,Sengalnatham,"13°03'15""","79°20'00""",02-01-2009,945,15,20,66,230,4,273,134,0.7,8.4,70.70101726,Poor
2292,Walajahpet,Aypedu,"13°06'15""","79°29'40""",02-01-2009,843,8,104,44,138,7,358,84,0.07,8,20.45661461,Excellent
2293,Arakkonam,Chitteri,"13°03'40""","79°36'25""",02-01-2009,509,5,72,24,74,6,199,54,0.17,8.1,26.2359726,Good
2294,Gudiyatham,K.V.Kuppam,"12°57'10""","78°59'20""",02-01-2009,384.519457,30,52,52.24729367,242,4,390,355,0.65,7.9,64.40661516,Poor
2295,Katpadi,Arumparuthi,"12°58'05""","79°12'25""",03-01-2009,384.519457,42,92,95,184,6,447,178,0.21,7.9,34.18190448,Good
2296,Walajahpet,Ammur,"12°57'30""","79°17'00""",03-01-2009,932,25,28,50,173,5.964226244,220,144,0.08,8.4,23.04526237,Excellent
2297,Walajahpet,Ranipet Water Works,"12°55'00""","79°12'00""",03-01-2009,384.519457,5,44,63,265,5,489,142,0.28,8.3,37.93553898,Good
2298,Gudiyatham,Arumbaruthi,"12°58'05""","79°12'25""",03-01-2009,384.519457,76,58.75113122,146,495,15,189.0329095,166,0.13,7.5,34.13634705,Good
2299,Walajahpet,Gudimallur,"12°53'35""","79°22'15""",03-01-2009,384.519457,24,60,75,219,36,284,194,0.3,8.4,58.15206327,Poor
2300,Walajahpet,Ozhugur,"12°58'40""","79°24'35""",03-01-2009,384.519457,20,40,90,391,5.964226244,189.0329095,204,0.19,8.1,32.12597209,Good
2301,Arakkonam,Cheyyur,"13°03'20""","79°42'10""",03-01-2009,840,12,22,49,219,6,195,104,1.34,8.4,120.3862099,Not suitable
2302,Walajahpet,Pulivalam,"13°03'45""","79°26'55""",03-01-2009,384.519457,55,96,21,437,7,189.0329095,94,0.14,8,26.64635151,Good
2303,Arakkonam,Ullia-nallur,"12°58'00""","79°33'35""",03-01-2009,326,8,24,21,69,3,43,24,0.64,8.4,61.985425,Poor
2304,Walajahpet,Ammoor,"12°58'30""","79°21'55""",03-01-2009,783,4,70,19,196,13,227,60,0.64,8.2,67.21879567,Poor
2305,Arakkonam,Arakkonam,"13°04'40""","79°40'10""",03-01-2009,384.519457,25,132,66,138,3,461,86,0.22,8,32.13088107,Good
2306,Walajahpet,Sathambakkam,"12°52'27""","79°23'50""",03-01-2009,718,11,36,49,150,5,241,106,0.12,7.9,21.96235862,Excellent
2307,Vellore,Pennathur,"12°50'40""","79°06'40""",05-01-2009,191,1,48,2,18,5,53,121.0057919,0.11,8.1,19.11853291,Excellent
2308,Vellore,Usur,"12°51'54""","79°03'43""",05-01-2009,384.519457,7,52,92,483,12,189.0329095,355,0.84,8.9,90.99876097,Very poor
2309,Vellore,Vallam,"12°45'15""","79°09'18""",05-01-2009,780,36,38,38,173,6,202,62,0.31,8.3,40.08269933,Good
2310,Vellore,Melvallam,"12°45'10""","79°09'10""",05-01-2009,384.519457,27,120,52.24729367,368,16,189.0329095,247,0.68,8.4,76.92195835,Very poor
2311,Vellore,Usur,"12°51'50""","79°03'40""",05-01-2009,384.519457,8,44,88,288,4,454,163,0.97,8.6,94.33070497,Very poor
2312,Gudiyatham,Modikuppam,"13°01'50""","78°10'48""",06-01-2009,384.519457,18,84,139,288,9,189.0329095,494,0.51,8.1,61.97410692,Poor
2313,Vellore,P.S. Mangalam,"12°55'05""","79°03'00""",06-01-2009,384.519457,25,72,63,253,5.964226244,454,98,0.45,8.4,53.30673392,Poor
2314,Arcot,Kalavai,"12°46'00""","79°23'05""",06-01-2009,384.519457,2,60,73,334,6,189.0329095,187,0.37,7.8,42.88035844,Good
2315,Vellore,Poigai satyammangalam,"12°55'05""","79°03'00""",06-01-2009,384.519457,6,26,69,265,5.964226244,482,98,0.03,8.3,19.03764937,Excellent
2316,Walajahpet,Gudimallur,"12°53'35""","79°22'15""",06-01-2009,384.519457,5,68,58,219,4,362,130,0.61,8.2,62.25556562,Poor
2317,Gudiyatham,Gundalapalli,"12°59'35""","78°44'45""",06-01-2009,384.519457,28,60,88,334,4,189.0329095,154,0.34,7.9,41.80200268,Good
2318,Gudiyatham,Nalanganallur,"12°57'20""","78°47'05""",06-01-2009,384.519457,4,30,32,437,5.964226244,248,106,0.19,8.8,32.64622367,Good
2319,Gudiyatham,Kommeswaram,"12°49'00""","78°44'10""",06-01-2009,384.519457,25,60,68,186.7503982,10,189.0329095,298,0.92,8.7,93.81317673,Very poor
2320,Arakkonam,Banavaram,"13°00'30""","79°29'30""",06-01-2009,463,2,28,26,115,2,53,51,1.32,8.6,115.8183707,Not suitable
2321,Gudiyatham,Nellorepet,"12°56'25""","78°41'05""",06-01-2009,990,26,32,85,184,35,298,101,0.09,8.4,41.48186341,Good
2322,Vellore,Kilkothur,"12°47'45""","78°56'48""",06-01-2009,705,6,24,32,184,4,92,175,1.46,8.5,128.0363272,Not suitable
2323,Gudiyatham,Valathur,"12°52'50""","78°49'45""",06-01-2009,918,34,56,95,69,5.964226244,262,111,0.19,8.5,35.06991851,Good
2324,Gudiyatham,Erukkampattu,"12°56'50""","78°41'05""",06-01-2009,824,25,54,81,115,8,280,81,0.9,8.1,87.88193023,Very poor
2325,Vellore,Guruvarajapalayam,"12°47'35""","78°53'00""",07-01-2009,804,18,32,51,184,12,174,95,0.5,8.6,59.87399486,Poor
2326,Vellore,Karadikudi,"12°50'38""","78°55'49""",07-01-2009,384.519457,18,56,90,322,5,340,252,1.26,8.4,116.9200235,Not suitable
2327,Vellore,Asanampattu,"12°42'17""","78°48'58""",07-01-2009,826,7,48,49,173,7,269,154,0.79,8.1,76.56730163,Very poor
2328,Vellore,Guruvarajapalayam,"12°47'30""","78°52'48""",07-01-2009,595,11,42,23,138,9,156,69,0.98,8.5,93.17316894,Very poor
2329,Vellore,Devichettikuppam,"12°50'40""","78°55'30""",08-01-2009,846,1,22,29,253,7,167,182,1.4,8.6,125.5073593,Not suitable
2330,Vellore,Perumugai,"12°56'33""","79°11'49""",12-01-2009,384.519457,4,62,40,253,15,347,152,0.91,8.3,91.16375542,Very poor
2331,Arcot,Melapalandai,"12°39'30""","79°23'42""",12-01-2009,726,17,24,22,196,21,174,98,0.04,8.5,26.70230888,Good
2332,Arcot,Kalavai,"12°46'00""","79°23'05""",12-01-2009,384.519457,38,36,75,230,4,340,119,0.09,8.3,24.10914364,Excellent
2333,Arcot,Kaniyanur,"12°48'00""","79°21'25""",12-01-2009,384.519457,14,20,27,345,9,277,111,0.66,8.8,70.68842048,Poor
2334,Walajahpet,Ayilam,"12°52'35""","79°15'45""",12-01-2009,384.519457,7,40,73,230,4,425,154,0.07,8.2,20.86511238,Excellent
2335,Arcot,Varagur,"12°48'40""","79°14'15""",12-01-2009,932,13,30,46,242,6,252,177,0.52,8.6,58.08728981,Poor
2336,Arcot,Pudupadi,"12°51'55""","79°22'25""",12-01-2009,723,4,32,88,110,5,301,57,0.83,8.35,81.5427707,Very poor
2337,Arcot,Damaraipakkam,"12°45'35""","79°18'35""",12-01-2009,675,6,26,55,150,2,245,61,0.32,8.4,38.84801275,Good
2338,Arcot,Varagurpattanam,"12°48'50""","79°14'50""",12-01-2009,574,3,26,98,46,3,177,56,0.27,8.4,37.28779426,Good
2339,Arcot,Kalavai,"12°46'10""","79°25'20""",12-01-2009,684,5,34,55,138,2,255,77,0.55,8.5,57.4336914,Poor
2340,Arcot,Timiri,"12°49'35""","79°18'30""",12-01-2009,982,3,36,26,299,4,376,97,0.54,8.5,56.77082906,Poor
2341,Katpadi,Arumparuthi,"12°58'05""","79°12'25""",01-07-2009,858,2,20,40,235,16,383,73,0.48,8.8,60.68987492,Poor
2342,Vellore,Karadikudi,"12°50'38""","78°55'49""",01-07-2009,700,13.17692308,34,49,161,9,124,137,1.01,8.1,94.53073974,Very poor
2343,Vellore,Usur,"12°51'54""","79°03'43""",01-07-2009,384.519457,7,12,100,474,9,189.0329095,302,0.98,9,100.6379232,Not suitable
2344,Vellore,Vallam,"12°45'15""","79°09'18""",01-07-2009,384.519457,49,96,52.24729367,322,9,189.0329095,283,0.55,8,61.07150355,Poor
2345,Vellore,P.S. Mangalam,"12°55'05""","79°03'00""",01-07-2009,384.519457,4,84,51,274,5.964226244,454,60,0.12,8.3,25.75220878,Good
2346,Vellore,Melvallam,"12°45'10""","79°09'10""",01-07-2009,384.519457,17,52,114,150,6,365,144,0.51,8.5,60.42303996,Poor
2347,Gudiyatham,Panamadangi,"13°01'30""","79°02'20""",01-07-2009,384.519457,39,12,105,386,6,454,202,0.79,8.5,82.68324095,Very poor
2348,Katpadi,Latteri,"12°58'10""","79°04'10""",01-07-2009,886,5,28,66,193,7,305,158,0.54,8.8,62.03146051,Poor
2349,Katpadi,Serkadu,"13°01'45""","79°14'00""",01-07-2009,947,6,44,75,200,3,298,151,0.65,8.4,66.72516816,Poor
2350,Vellore,Usur,"12°51'50""","79°03'40""",01-07-2009,384.519457,3,12,107,334,4,454,202,0.29,8.7,42.55886233,Good
2351,Vellore,Devichettikuppam,"12°50'40""","78°55'30""",01-07-2009,675,13,32,51,138,3,199,115,0.93,8.6,88.19451464,Very poor
2352,Vellore,Perumugai,"12°56'33""","79°11'49""",02-07-2009,384.519457,2,52,58,262,13,277,156,1.19,8.3,112.5135678,Not suitable
2353,Arcot,Melapalandai,"12°39'30""","79°23'42""",02-07-2009,965,13.17692308,8,23,324,6,312,113,0.9,9.2,89.95396199,Very poor
2354,Arcot,Kalavai,"12°46'00""","79°23'05""",02-07-2009,564,13.17692308,48,41,110,3,248,53,0.23,8.5,32.73180156,Good
2355,Arcot,Kaniyanur,"12°48'00""","79°21'25""",02-07-2009,1000,13.17692308,18,12,347,6,305,111,0.91,8.7,87.29364167,Very poor
2356,Arcot,Pudupadi,"12°51'55""","79°22'25""",02-07-2009,384.519457,3,80,107,251,3,189.0329095,132,0.24,8.3,36.03078212,Good
2357,Arcot,Damaraipakkam,"12°45'35""","79°18'35""",02-07-2009,344,3,20,29,71,4,67,24,0.3,8.7,38.12086413,Good
2358,Arcot,Kalavai,"12°46'10""","79°25'20""",02-07-2009,384.519457,2,64,109,242,3,189.0329095,125,0.18,8.5,32.40026816,Good
2359,Arcot,Timiri,"12°49'35""","79°18'30""",02-07-2009,344,3,20,28,78,4,64,24,0.16,8.8,27.801267,Good
2360,Walajahpet,Lalapet,"12°58'00""","79°03'00""",03-07-2009,782,13.17692308,20,18,253,9,241,77,0.23,8.6,35.37699211,Good
2361,Arakkonam,Vellorepet,"13°08'56""","79°42'17""",03-07-2009,384.519457,4,16,61,283,3,269,134,1.08,9.1,103.1693293,Not suitable
2362,Walajahpet,Lalapettai,"12°59'80""","79°18'10""",03-07-2009,427,4,22,27,104,2,117,49,0.2,8.6,28.8073998,Good
2363,Walajahpet,Melvenkatapuram,"13°02'45""","79°24'10""",03-07-2009,384,3,32,15,91,1,78,35,0.46,8.2,45.41608315,Good
2364,Arakkonam,Nagavedu,"13°02'20""","79°37'40""",03-07-2009,384.519457,13.17692308,58.75113122,49,191,10,189.0329095,533,1.34,8,121.1236538,Not suitable
2365,Walajahpet,Sholinghur,"13°06'50""","79°25'20""",03-07-2009,384.519457,50,40,63,414,4,447,168,0.01,8.5,19.56865968,Excellent
2366,Walajahpet,Sengalnatham,"13°03'15""","79°20'00""",03-07-2009,287,1,36,23,46,5,74,17,0.19,8.6,29.26126196,Good
2367,Walajahpet,Pulivalam,"13°03'45""","79°26'55""",03-07-2009,842,2,22,52,223,3,259,65,0.6,8.9,64.06602797,Poor
2368,Walajahpet,Aypedu,"13°06'15""","79°29'40""",03-07-2009,348,13.17692308,18,35,83,5,53,26,0.74,8.9,74.78344028,Poor
2369,Walajahpet,Ammoor,"12°58'30""","79°21'55""",03-07-2009,471,5,34,26,99,2,124,60,0.1,8.5,20.60286105,Excellent
2370,Arakkonam,Chitteri,"13°03'40""","79°36'25""",03-07-2009,503,13.17692308,54,44,72,5,177,41,0.13,8.5,26.07370297,Good
2371,Arakkonam,Sendamangalam,"12°29'00""","78°34'20""",04-07-2009,833,1,16,33,235,33,255,108,0.22,8.7,48.47189997,Good
2372,Walajahpet,Sholinghur,"13°06'25""","79°25'25""",04-07-2009,672,9,20,30,182,4,234,71,0.29,8.7,38.22418953,Good
2373,Walajahpet,Ammur,"12°57'30""","79°17'00""",04-07-2009,384.519457,38,40,68,228,5.964226244,372,166,0.09,8.4,25.58130275,Good
2374,Walajahpet,Ayilam,"12°52'35""","79°15'45""",04-07-2009,555,6,34,40,104,2,177,101,0.35,8.6,41.58472147,Good
2375,Arakkonam,Mosur,"13°05'02""","79°43'10""",04-07-2009,384.519457,11,36,22,350,9,326,233,0.91,8.3,87.18799369,Very poor
2376,Walajahpet,Ranipet Water Works,"12°55'00""","79°12'00""",04-07-2009,697,13.17692308,16,32,207,9,252,68,0.21,8.8,35.59587103,Good
2377,Arakkonam,Valarpuram,"13°10'05""","79°40'40""",04-07-2009,568,15,36,29,129,5,89,52,0.44,8.1,46.82423646,Good
2378,Walajahpet,Gudimallur,"12°53'35""","79°22'15""",04-07-2009,529,1,44,43,92,3,227,46,0.29,8.5,36.89574945,Good
2379,Arakkonam,Gudalur,"13°05'20""","79°31'00""",04-07-2009,351,13.17692308,24,24,78,2,78,32,0.39,8.6,43.65878262,Good
2380,Arakkonam,Siruvalaiyam,"12°57'40""","79°32'05""",04-07-2009,554,1,32,41,120,2,195,53,0.41,8.2,43.6217424,Good
2381,Walajahpet,Ozhugur,"12°58'40""","79°24'35""",04-07-2009,344,4,16,24,81,2,78,31,0.42,8.8,46.75079508,Good
2382,Arakkonam,Banavaram,"13°00'30""","79°29'30""",04-07-2009,264,13.17692308,18,12,71,4,25,12,0.73,8.7,70.94727645,Poor
2383,Arakkonam,Cheyyur,"13°03'20""","79°42'10""",04-07-2009,598,2,76,44,90,2,238,54,0.29,8.2,35.10221773,Good
2384,Arakkonam,Ullia-nallur,"12°58'00""","79°33'35""",04-07-2009,405,13.17692308,40,43,71,3,74,33,0.37,8.1,40.79977266,Good
